timestamp,open,high,low,close,volume
2026-04-13 10:27:00+05:30,23716.15,23732.3,23716.15,23726.7,0
2026-04-13 10:28:00+05:30,23726.95,23728.0,23721.55,23722.65,0
2026-04-13 10:29:00+05:30,23722.4,23722.95,23716.85,23721.5,0
2026-04-13 10:30:00+05:30,23721.8,23728.3,23721.05,23725.9,0
2026-04-13 10:31:00+05:30,23725.9,23726.05,23713.7,23716.8,0
2026-04-13 10:32:00+05:30,23716.3,23723.85,23714.8,23721.75,0
2026-04-13 10:33:00+05:30,23721.35,23723.15,23705.75,23709.85,0
2026-04-13 10:34:00+05:30,23709.7,23716.2,23709.7,23715.8,0
2026-04-13 10:35:00+05:30,23715.15,23719.5,23712.5,23713.25,0
2026-04-13 10:36:00+05:30,23712.75,23712.75,23702.05,23706.55,0
2026-04-13 10:37:00+05:30,23705.7,23719.3,23701.8,23717.5,0
2026-04-13 10:38:00+05:30,23716.6,23718.2,23703.05,23707.2,0
2026-04-13 10:39:00+05:30,23706.15,23734.15,23705.55,23729.7,0
2026-04-13 10:40:00+05:30,23729.45,23735.2,23729.45,23732.0,0
2026-04-13 10:41:00+05:30,23732.15,23738.55,23696.3,23706.4,0
2026-04-13 10:42:00+05:30,23707.0,23710.0,23699.65,23700.85,0
2026-04-13 10:43:00+05:30,23700.85,23722.25,23699.35,23722.25,0
2026-04-13 10:44:00+05:30,23721.95,23727.6,23715.9,23723.55,0
2026-04-13 10:45:00+05:30,23723.2,23739.3,23721.85,23734.45,0
2026-04-13 10:46:00+05:30,23733.7,23744.15,23732.8,23743.4,0
2026-04-13 10:47:00+05:30,23742.4,23743.4,23730.2,23737.75,0
2026-04-13 10:48:00+05:30,23737.15,23746.8,23737.15,23739.9,0
2026-04-13 10:49:00+05:30,23738.8,23740.15,23728.1,23732.1,0
2026-04-13 10:50:00+05:30,23731.95,23744.15,23731.95,23741.15,0
2026-04-13 10:51:00+05:30,23739.65,23743.15,23733.8,23735.4,0
2026-04-13 10:52:00+05:30,23734.1,23747.2,23733.25,23746.5,0
2026-04-13 10:53:00+05:30,23747.3,23753.85,23741.9,23742.7,0
2026-04-13 10:54:00+05:30,23742.55,23751.0,23742.45,23745.7,0
2026-04-13 10:55:00+05:30,23746.4,23754.15,23744.0,23750.35,0
2026-04-13 10:56:00+05:30,23750.55,23755.05,23749.05,23754.85,0
2026-04-13 10:57:00+05:30,23755.25,23757.95,23754.95,23757.05,0
2026-04-13 10:58:00+05:30,23755.6,23756.85,23741.85,23743.25,0
2026-04-13 10:59:00+05:30,23742.1,23743.25,23730.35,23740.0,0
2026-04-13 11:00:00+05:30,23737.45,23741.45,23732.9,23736.75,0
2026-04-13 11:01:00+05:30,23736.1,23737.4,23730.4,23731.7,0
2026-04-13 11:02:00+05:30,23731.1,23737.6,23731.1,23736.5,0
2026-04-13 11:03:00+05:30,23736.2,23738.3,23731.35,23733.2,0
2026-04-13 11:04:00+05:30,23733.8,23738.4,23733.8,23736.9,0
2026-04-13 11:05:00+05:30,23736.55,23749.4,23736.55,23749.35,0
2026-04-13 11:06:00+05:30,23749.55,23749.55,23739.3,23739.95,0
2026-04-13 11:07:00+05:30,23739.35,23744.7,23739.35,23744.0,0
2026-04-13 11:08:00+05:30,23743.7,23750.15,23742.0,23748.6,0
2026-04-13 11:09:00+05:30,23748.25,23752.3,23747.3,23749.7,0
2026-04-13 11:10:00+05:30,23749.85,23751.15,23736.55,23736.9,0
2026-04-13 11:11:00+05:30,23736.75,23737.25,23732.35,23736.2,0
2026-04-13 11:12:00+05:30,23736.1,23749.05,23736.1,23747.85,0
2026-04-13 11:13:00+05:30,23748.5,23749.8,23743.95,23745.9,0
2026-04-13 11:14:00+05:30,23745.3,23746.95,23739.7,23743.7,0
2026-04-13 11:15:00+05:30,23743.75,23748.85,23743.05,23746.05,0
2026-04-13 11:16:00+05:30,23746.0,23752.0,23744.25,23748.75,0
2026-04-13 11:17:00+05:30,23748.9,23751.15,23746.55,23749.7,0
2026-04-13 11:18:00+05:30,23750.0,23751.1,23748.15,23748.95,0
2026-04-13 11:19:00+05:30,23748.45,23751.25,23746.0,23746.3,0
2026-04-13 11:20:00+05:30,23746.9,23750.4,23739.15,23739.15,0
2026-04-13 11:21:00+05:30,23739.2,23739.7,23731.1,23736.0,0
2026-04-13 11:22:00+05:30,23735.75,23756.7,23735.75,23756.7,0
2026-04-13 11:23:00+05:30,23756.25,23762.75,23746.75,23746.9,0
2026-04-13 11:24:00+05:30,23746.7,23751.0,23741.85,23743.4,0
2026-04-13 11:25:00+05:30,23742.15,23756.95,23742.1,23755.75,0
2026-04-13 11:26:00+05:30,23755.65,23757.65,23750.1,23752.25,0
2026-04-13 11:27:00+05:30,23751.7,23752.1,23741.95,23742.95,0
2026-04-13 11:28:00+05:30,23742.25,23750.05,23741.65,23749.55,0
2026-04-13 11:29:00+05:30,23748.55,23750.5,23740.4,23740.5,0
2026-04-13 11:30:00+05:30,23740.65,23746.7,23740.1,23746.35,0
2026-04-13 11:31:00+05:30,23746.55,23751.35,23734.95,23735.4,0
2026-04-13 11:32:00+05:30,23735.55,23735.95,23729.4,23732.2,0
2026-04-13 11:33:00+05:30,23732.15,23734.6,23730.9,23732.55,0
2026-04-13 11:34:00+05:30,23732.45,23739.7,23732.45,23738.1,0
2026-04-13 11:35:00+05:30,23738.25,23752.75,23738.25,23752.65,0
2026-04-13 11:36:00+05:30,23753.6,23755.25,23745.7,23753.7,0
2026-04-13 11:37:00+05:30,23753.55,23764.45,23752.2,23760.15,0
2026-04-13 11:38:00+05:30,23759.15,23769.2,23758.0,23766.65,0
2026-04-13 11:39:00+05:30,23765.8,23772.3,23761.05,23761.05,0
2026-04-13 11:40:00+05:30,23760.95,23764.0,23760.05,23761.95,0
2026-04-13 11:41:00+05:30,23762.2,23762.2,23755.15,23757.35,0
2026-04-13 11:42:00+05:30,23757.9,23758.7,23752.0,23752.1,0
2026-04-13 11:43:00+05:30,23751.6,23755.0,23750.75,23753.35,0
2026-04-13 11:44:00+05:30,23753.65,23759.45,23752.05,23756.15,0
2026-04-13 11:45:00+05:30,23756.75,23763.85,23754.6,23762.75,0
2026-04-13 11:46:00+05:30,23762.8,23764.85,23759.1,23760.4,0
2026-04-13 11:47:00+05:30,23759.95,23763.5,23758.05,23762.3,0
2026-04-13 11:48:00+05:30,23762.55,23775.65,23762.55,23774.15,0
2026-04-13 11:49:00+05:30,23774.2,23776.95,23770.85,23776.95,0
2026-04-13 11:50:00+05:30,23778.5,23798.25,23778.5,23798.25,0
2026-04-13 11:51:00+05:30,23797.9,23800.45,23791.1,23795.4,0
2026-04-13 11:52:00+05:30,23795.5,23795.5,23781.35,23781.35,0
2026-04-13 11:53:00+05:30,23781.35,23784.4,23780.05,23782.3,0
2026-04-13 11:54:00+05:30,23782.75,23798.3,23782.75,23798.3,0
2026-04-13 11:55:00+05:30,23798.3,23811.35,23798.3,23804.85,0
2026-04-13 11:56:00+05:30,23804.65,23805.8,23794.2,23794.2,0
2026-04-13 11:57:00+05:30,23794.55,23797.45,23791.35,23792.45,0
2026-04-13 11:58:00+05:30,23792.85,23796.75,23791.0,23793.75,0
2026-04-13 11:59:00+05:30,23794.35,23794.8,23785.2,23785.65,0
2026-04-13 12:00:00+05:30,23785.95,23794.65,23785.95,23793.35,0
2026-04-13 12:01:00+05:30,23793.75,23794.9,23785.45,23786.7,0
2026-04-13 12:02:00+05:30,23786.55,23790.8,23786.55,23788.5,0
2026-04-13 12:03:00+05:30,23788.7,23790.35,23786.25,23789.45,0
2026-04-13 12:04:00+05:30,23789.4,23790.55,23786.35,23788.15,0
2026-04-13 12:05:00+05:30,23788.9,23796.3,23788.9,23794.9,0
2026-04-13 12:06:00+05:30,23795.35,23805.85,23795.2,23804.95,0
2026-04-13 12:07:00+05:30,23805.1,23806.55,23801.05,23802.1,0
2026-04-13 12:08:00+05:30,23802.1,23802.45,23795.7,23796.1,0
2026-04-13 12:09:00+05:30,23796.5,23800.75,23796.0,23798.65,0
2026-04-13 12:10:00+05:30,23798.3,23809.3,23798.3,23807.8,0
2026-04-13 12:11:00+05:30,23808.2,23809.15,23799.95,23800.6,0
2026-04-13 12:12:00+05:30,23800.9,23802.0,23795.75,23796.3,0
2026-04-13 12:13:00+05:30,23796.45,23810.5,23796.45,23809.35,0
2026-04-13 12:14:00+05:30,23809.85,23816.2,23809.4,23814.6,0
2026-04-13 12:15:00+05:30,23814.7,23818.85,23809.4,23811.75,0
2026-04-13 12:16:00+05:30,23811.1,23816.1,23809.2,23814.35,0
2026-04-13 12:17:00+05:30,23814.35,23816.55,23810.2,23810.2,0
2026-04-13 12:18:00+05:30,23812.05,23812.65,23804.35,23808.2,0
2026-04-13 12:19:00+05:30,23808.45,23822.75,23806.85,23821.0,0
2026-04-13 12:20:00+05:30,23820.0,23822.85,23817.1,23818.8,0
2026-04-13 12:21:00+05:30,23819.4,23820.1,23808.65,23808.65,0
2026-04-13 12:22:00+05:30,23807.95,23808.4,23797.05,23797.05,0
2026-04-13 12:23:00+05:30,23797.45,23801.6,23797.25,23799.95,0
2026-04-13 12:24:00+05:30,23800.65,23804.8,23796.0,23804.1,0
2026-04-13 12:25:00+05:30,23804.4,23812.55,23804.3,23811.05,0
2026-04-13 12:26:00+05:30,23811.2,23827.9,23811.15,23825.75,0
2026-04-13 12:27:00+05:30,23827.3,23831.75,23822.0,23831.75,0
2026-04-13 12:28:00+05:30,23832.0,23834.95,23827.95,23833.35,0
2026-04-13 12:29:00+05:30,23834.0,23836.55,23832.75,23836.55,0
2026-04-13 12:30:00+05:30,23837.6,23841.75,23832.0,23834.9,0
2026-04-13 12:31:00+05:30,23834.05,23839.65,23833.65,23836.35,0
2026-04-13 12:32:00+05:30,23837.2,23837.9,23833.3,23834.55,0
2026-04-13 12:33:00+05:30,23834.4,23835.9,23823.0,23830.6,0
2026-04-13 12:34:00+05:30,23830.5,23831.65,23825.5,23825.6,0
2026-04-13 12:35:00+05:30,23827.1,23832.6,23827.1,23827.5,0
2026-04-13 12:36:00+05:30,23827.95,23830.55,23821.5,23826.1,0
2026-04-13 12:37:00+05:30,23825.25,23833.85,23825.25,23833.65,0
2026-04-13 12:38:00+05:30,23833.3,23844.35,23833.3,23840.75,0
2026-04-13 12:39:00+05:30,23841.45,23847.75,23833.5,23833.5,0
2026-04-13 12:40:00+05:30,23833.8,23835.25,23825.0,23830.55,0
2026-04-13 12:41:00+05:30,23831.4,23835.15,23828.45,23831.75,0
2026-04-13 12:42:00+05:30,23832.15,23842.05,23832.15,23841.05,0
2026-04-13 12:43:00+05:30,23841.25,23842.9,23837.1,23838.9,0
2026-04-13 12:44:00+05:30,23838.4,23842.45,23837.9,23841.35,0
2026-04-13 12:45:00+05:30,23842.15,23842.85,23832.5,23834.7,0
2026-04-13 12:46:00+05:30,23833.8,23833.8,23824.3,23825.55,0
2026-04-13 12:47:00+05:30,23824.7,23832.35,23824.7,23829.5,0
2026-04-13 12:48:00+05:30,23829.95,23835.3,23828.1,23830.1,0
2026-04-13 12:49:00+05:30,23830.95,23842.6,23830.35,23839.75,0
2026-04-13 12:50:00+05:30,23840.65,23843.9,23836.85,23840.7,0
2026-04-13 12:51:00+05:30,23840.4,23843.0,23833.45,23839.45,0
2026-04-13 12:52:00+05:30,23838.7,23844.9,23838.7,23842.7,0
2026-04-13 12:53:00+05:30,23843.9,23845.7,23840.5,23843.35,0
2026-04-13 12:54:00+05:30,23842.9,23842.9,23821.15,23822.15,0
2026-04-13 12:55:00+05:30,23822.1,23822.1,23814.4,23816.8,0
2026-04-13 12:56:00+05:30,23816.75,23820.6,23799.25,23799.25,0
2026-04-13 12:57:00+05:30,23800.5,23805.45,23780.9,23805.45,0
2026-04-13 12:58:00+05:30,23805.15,23825.15,23805.15,23817.65,0
2026-04-13 12:59:00+05:30,23817.35,23817.35,23804.35,23806.45,0
2026-04-13 13:00:00+05:30,23806.8,23807.95,23795.7,23807.75,0
2026-04-13 13:01:00+05:30,23807.9,23815.0,23806.35,23809.5,0
2026-04-13 13:02:00+05:30,23809.75,23809.95,23789.2,23789.2,0
2026-04-13 13:03:00+05:30,23789.25,23789.25,23771.75,23775.7,0
2026-04-13 13:04:00+05:30,23779.8,23791.5,23779.8,23784.85,0
2026-04-13 13:05:00+05:30,23785.55,23797.95,23785.55,23795.25,0
2026-04-13 13:06:00+05:30,23795.0,23806.6,23794.8,23803.9,0
2026-04-13 13:07:00+05:30,23804.15,23808.3,23804.15,23807.25,0
2026-04-13 13:08:00+05:30,23807.25,23812.45,23804.55,23810.55,0
2026-04-13 13:09:00+05:30,23810.65,23817.95,23809.95,23811.5,0
2026-04-13 13:10:00+05:30,23809.1,23809.1,23803.5,23804.75,0
2026-04-13 13:11:00+05:30,23804.35,23812.75,23803.4,23812.75,0
2026-04-13 13:12:00+05:30,23812.85,23822.3,23812.25,23821.05,0
2026-04-13 13:13:00+05:30,23821.9,23822.4,23808.85,23808.85,0
2026-04-13 13:14:00+05:30,23809.0,23822.3,23807.5,23820.65,0
2026-04-13 13:15:00+05:30,23821.25,23830.4,23820.2,23823.85,0
2026-04-13 13:16:00+05:30,23824.05,23824.4,23810.75,23810.75,0
2026-04-13 13:17:00+05:30,23810.95,23812.5,23806.2,23806.2,0
2026-04-13 13:18:00+05:30,23805.95,23824.45,23805.25,23823.45,0
2026-04-13 13:19:00+05:30,23823.0,23835.3,23823.0,23835.3,0
2026-04-13 13:20:00+05:30,23835.35,23839.8,23826.9,23829.3,0
2026-04-13 13:21:00+05:30,23829.85,23835.3,23829.0,23831.85,0
2026-04-13 13:22:00+05:30,23831.55,23832.5,23825.65,23825.65,0
2026-04-13 13:23:00+05:30,23825.35,23828.05,23818.8,23826.45,0
2026-04-13 13:24:00+05:30,23826.8,23827.35,23820.35,23825.65,0
2026-04-13 13:25:00+05:30,23826.1,23831.25,23825.1,23828.5,0
2026-04-13 13:26:00+05:30,23828.6,23828.75,23817.85,23817.9,0
2026-04-13 13:27:00+05:30,23819.05,23826.25,23815.45,23823.3,0
2026-04-13 13:28:00+05:30,23823.0,23828.6,23823.0,23827.75,0
2026-04-13 13:29:00+05:30,23828.3,23828.8,23823.2,23823.4,0
2026-04-13 13:30:00+05:30,23824.55,23831.7,23822.9,23827.85,0
2026-04-13 13:31:00+05:30,23827.0,23833.35,23825.6,23833.35,0
2026-04-13 13:32:00+05:30,23833.15,23843.65,23832.0,23840.8,0
2026-04-13 13:33:00+05:30,23840.45,23852.35,23836.9,23844.5,0
2026-04-13 13:34:00+05:30,23843.4,23854.15,23843.4,23846.0,0
2026-04-13 13:35:00+05:30,23845.95,23850.4,23839.6,23845.9,0
2026-04-13 13:36:00+05:30,23846.85,23849.7,23839.25,23846.55,0
2026-04-13 13:37:00+05:30,23845.8,23856.5,23845.8,23855.5,0
2026-04-13 13:38:00+05:30,23854.7,23856.8,23843.45,23844.3,0
2026-04-13 13:39:00+05:30,23843.8,23847.3,23835.0,23845.4,0
2026-04-13 13:40:00+05:30,23846.15,23846.85,23837.1,23837.7,0
2026-04-13 13:41:00+05:30,23837.75,23839.4,23829.05,23834.05,0
2026-04-13 13:42:00+05:30,23834.75,23841.25,23829.95,23830.25,0
2026-04-13 13:43:00+05:30,23830.6,23843.2,23830.6,23842.7,0
2026-04-13 13:44:00+05:30,23842.35,23844.3,23835.45,23835.45,0
2026-04-13 13:45:00+05:30,23835.85,23838.3,23831.9,23832.95,0
2026-04-13 13:46:00+05:30,23833.55,23837.0,23832.95,23833.8,0
2026-04-13 13:47:00+05:30,23834.55,23837.35,23833.2,23833.4,0
2026-04-13 13:48:00+05:30,23832.9,23838.9,23832.2,23838.75,0
2026-04-13 13:49:00+05:30,23838.7,23843.35,23838.7,23839.75,0
2026-04-13 13:50:00+05:30,23839.5,23844.65,23836.55,23842.2,0
2026-04-13 13:51:00+05:30,23841.35,23846.35,23838.0,23845.55,0
2026-04-13 13:52:00+05:30,23844.8,23871.25,23844.8,23869.4,0
2026-04-13 13:53:00+05:30,23869.15,23875.6,23863.65,23870.3,0
2026-04-13 13:54:00+05:30,23870.6,23883.7,23867.7,23883.7,0
2026-04-13 13:55:00+05:30,23882.45,23893.15,23878.45,23892.1,0
2026-04-13 13:56:00+05:30,23891.6,23898.9,23888.55,23896.85,0
2026-04-13 13:57:00+05:30,23897.4,23904.6,23896.0,23898.75,0
2026-04-13 13:58:00+05:30,23898.05,23907.4,23894.6,23894.6,0
2026-04-13 13:59:00+05:30,23895.25,23897.7,23891.55,23893.7,0
2026-04-13 14:00:00+05:30,23893.05,23897.3,23888.3,23888.7,0
2026-04-13 14:01:00+05:30,23888.8,23894.7,23887.65,23892.5,0
2026-04-13 14:02:00+05:30,23892.2,23895.35,23884.3,23884.65,0
2026-04-13 14:03:00+05:30,23884.95,23888.8,23882.75,23883.95,0
2026-04-13 14:04:00+05:30,23884.6,23889.15,23882.6,23887.6,0
2026-04-13 14:05:00+05:30,23887.85,23888.7,23866.6,23870.85,0
2026-04-13 14:06:00+05:30,23872.05,23876.65,23862.5,23863.3,0
2026-04-13 14:07:00+05:30,23863.2,23867.4,23858.3,23865.65,0
2026-04-13 14:08:00+05:30,23866.05,23873.55,23864.85,23869.2,0
2026-04-13 14:09:00+05:30,23870.1,23870.3,23852.6,23855.35,0
2026-04-13 14:10:00+05:30,23854.2,23854.2,23844.1,23845.85,0
2026-04-13 14:11:00+05:30,23846.9,23847.35,23835.2,23837.85,0
2026-04-13 14:12:00+05:30,23837.15,23849.15,23835.75,23848.5,0
2026-04-13 14:13:00+05:30,23848.85,23850.4,23841.2,23848.0,0
2026-04-13 14:14:00+05:30,23848.15,23854.5,23843.55,23854.5,0
2026-04-13 14:15:00+05:30,23854.75,23861.45,23839.65,23839.65,0
2026-04-13 14:16:00+05:30,23838.15,23849.0,23836.25,23839.35,0
2026-04-13 14:17:00+05:30,23839.05,23851.15,23834.6,23851.15,0
2026-04-13 14:18:00+05:30,23851.55,23865.25,23848.0,23848.85,0
2026-04-13 14:19:00+05:30,23848.4,23855.9,23843.05,23855.9,0
2026-04-13 14:20:00+05:30,23856.0,23863.4,23854.8,23858.75,0
2026-04-13 14:21:00+05:30,23857.3,23859.8,23852.1,23855.9,0
2026-04-13 14:22:00+05:30,23855.8,23867.9,23852.2,23866.65,0
2026-04-13 14:23:00+05:30,23866.2,23870.35,23860.25,23862.3,0
2026-04-13 14:24:00+05:30,23862.45,23863.05,23856.2,23861.25,0
2026-04-13 14:25:00+05:30,23862.05,23876.0,23860.95,23873.5,0
2026-04-13 14:26:00+05:30,23873.1,23877.95,23867.35,23877.95,0
2026-04-13 14:27:00+05:30,23877.3,23881.65,23873.4,23876.85,0
2026-04-13 14:28:00+05:30,23877.1,23880.9,23872.7,23873.15,0
2026-04-13 14:29:00+05:30,23872.7,23874.05,23865.8,23866.05,0
2026-04-13 14:30:00+05:30,23865.45,23889.35,23865.45,23889.05,0
2026-04-13 14:31:00+05:30,23888.7,23889.45,23878.55,23881.25,0
2026-04-13 14:32:00+05:30,23881.65,23887.65,23879.05,23886.8,0
2026-04-13 14:33:00+05:30,23886.8,23892.75,23885.1,23885.9,0
2026-04-13 14:34:00+05:30,23885.9,23887.25,23880.65,23881.05,0
2026-04-13 14:35:00+05:30,23881.9,23885.45,23874.6,23883.95,0
2026-04-13 14:36:00+05:30,23884.15,23885.6,23875.4,23879.8,0
2026-04-13 14:37:00+05:30,23880.0,23885.1,23873.9,23875.75,0
2026-04-13 14:38:00+05:30,23876.3,23897.45,23876.3,23891.15,0
2026-04-13 14:39:00+05:30,23892.0,23893.0,23871.45,23871.45,0
2026-04-13 14:40:00+05:30,23870.65,23880.85,23865.15,23872.75,0
2026-04-13 14:41:00+05:30,23872.35,23880.9,23871.7,23875.55,0
2026-04-13 14:42:00+05:30,23875.25,23878.1,23864.2,23865.4,0
2026-04-13 14:43:00+05:30,23865.8,23867.35,23855.8,23859.4,0
2026-04-13 14:44:00+05:30,23859.7,23872.15,23855.75,23866.35,0
2026-04-13 14:45:00+05:30,23866.05,23873.15,23854.6,23871.85,0
2026-04-13 14:46:00+05:30,23872.5,23880.9,23868.3,23872.0,0
2026-04-13 14:47:00+05:30,23872.25,23875.85,23866.45,23869.75,0
2026-04-13 14:48:00+05:30,23869.35,23884.3,23867.75,23883.75,0
2026-04-13 14:49:00+05:30,23883.45,23888.25,23879.4,23883.9,0
2026-04-13 14:50:00+05:30,23883.7,23884.45,23876.7,23879.65,0
2026-04-13 14:51:00+05:30,23879.45,23887.8,23879.2,23886.0,0
2026-04-13 14:52:00+05:30,23885.2,23891.75,23884.2,23884.35,0
2026-04-13 14:53:00+05:30,23884.65,23887.0,23881.0,23883.25,0
2026-04-13 14:54:00+05:30,23884.45,23885.35,23870.9,23881.8,0
2026-04-13 14:55:00+05:30,23882.85,23895.75,23882.45,23890.1,0
2026-04-13 14:56:00+05:30,23890.8,23890.8,23884.2,23884.75,0
2026-04-13 14:57:00+05:30,23884.35,23886.5,23880.5,23882.75,0
2026-04-13 14:58:00+05:30,23882.7,23897.4,23882.7,23894.95,0
2026-04-13 14:59:00+05:30,23895.8,23896.35,23883.7,23883.7,0
2026-04-13 15:00:00+05:30,23884.95,23885.25,23841.0,23841.0,0
2026-04-13 15:01:00+05:30,23842.2,23844.3,23822.25,23836.2,0
2026-04-13 15:02:00+05:30,23835.15,23871.65,23834.9,23871.65,0
2026-04-13 15:03:00+05:30,23869.05,23888.2,23859.0,23859.0,0
2026-04-13 15:04:00+05:30,23858.75,23863.95,23837.6,23838.8,0
2026-04-13 15:05:00+05:30,23837.65,23845.75,23824.35,23841.4,0
2026-04-13 15:06:00+05:30,23839.5,23868.1,23839.5,23864.15,0
2026-04-13 15:07:00+05:30,23864.1,23865.0,23830.3,23830.3,0
2026-04-13 15:08:00+05:30,23830.3,23849.05,23828.8,23834.95,0
2026-04-13 15:09:00+05:30,23834.7,23846.0,23833.65,23842.35,0
2026-04-13 15:10:00+05:30,23839.35,23841.15,23829.95,23838.05,0
2026-04-13 15:11:00+05:30,23838.45,23849.4,23831.0,23849.4,0
2026-04-13 15:12:00+05:30,23848.3,23857.25,23844.4,23844.4,0
